Image,YOLO_iou_value,YOLO_diceCoef,YOLO_predIOU,Detectron_iou_value,Detectron_diceCoef,Detectron_predIOU,SAM_iou_value,SAM_diceCoef,SAM_predIOU,SAMlang_iou_value,SAMlang_diceCoef,SAM Lang_predIOU,SAM Area,SAM Count,SAM Lang Area,SAM Lang Count,Ground Truth Area,Ground Truth Count,YOLO Area,YOLO Count,Detectron Area,Detectron Count
image_2023-07-24_19-41-44-756040_1.png,0.3710691823899371,0.03511556393214959,0.40752110514198003,0.44113372093023256,0.0401136664023262,0.45845921450151056,0.029241164862763857,0.02149781285032862,0.029541472844801547,0.39204545454545453,0.032204293905854116,0.45738636363636365,19515,9,869.5,1,433.0,2,1080.5,2,1641.5,7
image_2023-07-24_19-40-14-274671_1.png,0.2134502923976608,0.02087232903674102,0.4009964230965764,0.5170022796352584,0.036419354514949466,0.9141753443063487,0.39138224491624113,0.029276170309714945,0.7922030825022666,0.4335988145952954,0.031379014530052006,0.8570382573677466,5515,9,4673.0,7,9008.5,8,6772.0,8,5956.0,9
image_2023-07-24_19-40-46-845148_2.png,0.3491912464319695,0.056137667304015294,0.558599695585997,0.6268817204301075,0.0885345482156416,0.7752659574468085,0.004493948892743744,0.008005276615737687,0.004508492860704872,0.01962457337883959,0.02445890153884649,0.019995908765469982,113550,8,33685.0,4,672.0,2,577.0,2,728.0,4
image_2023-07-24_19-39-36-348966_1.png,0.5312780604609398,0.03786626275986389,0.789942145082332,0.41375,0.028424521516976352,0.8,0.004161657538922778,0.007328716729677775,0.00416205906145865,0.017356656117241184,0.02104926478851324,0.017410516380900628,675152,5,356449.5,6,2405.5,4,1891.5,4,1292.0,4
image_2023-07-24_19-41-34-388831_2.png,0.6226912928759895,0.018560025166135818,0.6519337016574586,0.39297658862876256,0.01832430114234473,0.4051724137931034,0.0,0.0,0.0,0.0008223817866813156,0.0015208348361345548,0.0008223817866813156,28579,11,334990.5,6,206.0,1,380.5,2,625.5,3
image_2023-07-24_19-39-20-434085_1.png,0.25318011429976034,0.019592038594413892,0.4196374006926054,0.5721726847355876,0.03101001449781576,0.8960320752108392,0.04718335958491615,0.016608099403999967,0.051025136831030896,0.07399428051141974,0.023846177689152467,0.07885314455954301,79844,12,73140.5,9,9421.5,10,10358.0,10,7732.5,16
image_2023-07-24_19-40-19-305837_1.png,0.5062539086929331,0.028815520156625436,0.6541414141414141,0.6425580510087552,0.030178424571816784,0.8555499239736442,0.010879478827361563,0.0027139026570244577,0.01267552182163188,0.11213094691754627,0.012767476899227507,0.1487418831168831,13175,8,4607.5,3,2093.5,4,2211.0,3,1737.0,4
image_2023-07-24_19-39-10-021803_1.png,0.38410041841004183,0.02576422645576299,0.5154986522911051,0.6794359576968273,0.03266113088177145,0.8686899038461539,0.03890367413321505,0.018620326673949677,0.040175589273785665,0.26520452099031216,0.0219870933196495,0.3529095792300806,83836,14,4874.0,5,3211.5,5,3837.0,6,3800.0,6
image_2023-07-24_19-38-53-265463_2.png,0.4948529411764706,0.04548219233628438,0.5660218671152228,0.38258575197889183,0.034529681918693655,0.5126262626262627,0.06826031630612615,0.02245981308411215,0.07461500248385494,0.004796193537526244,0.0081299718681437,0.0047989067391269805,10593,14,320324.0,5,1275.5,5,1986.5,4,1642.0,9
image_2023-07-24_19-40-13-888232_2.png,0.3115423901940756,0.032709177873581706,0.4293355855855856,0.5422674582979926,0.04156868694530835,0.7413993042133745,0.03437377563014235,0.020818337855046786,0.035826096425557404,0.1104729225719827,0.029121154621336506,0.1232215658540644,51980,12,11123.5,7,2293.0,6,3482.5,7,2082.5,9
image_2023-07-24_19-38-36-841925_1.png,0.5666666666666667,0.041828724008760754,0.6578171091445427,0.5716262975778547,0.036738460854191454,0.7567567567567568,0.032153185372781876,0.01626135871916919,0.03379496402877698,0.13747087481465792,0.007368636177846406,0.995398773006135,73404,10,526.5,1,4157.5,7,7865.0,7,4645.0,8
image_2023-07-24_19-39-52-823991_1.png,0.1499421072944809,0.016189776687346658,0.24907837794518353,0.4025004341031429,0.024642272447005294,0.9666388657214345,0.3248078452160085,0.025792940879338287,0.5676238999536822,0.36082474226804123,0.027987184815374013,0.6110728233402252,4318,9,5328.0,7,4487.0,9,5175.5,9,3020.0,16
image_2023-07-24_19-41-34-787112_2.png,0.45545565999182674,0.028380262412385966,0.6240201567749161,0.4538310412573674,0.02654867256637168,0.6687037632679318,0.08615601744931999,0.016094529897117245,0.10037369207772795,0.22901007516392133,0.01816763192783695,0.3463957426221577,13396,13,4412.0,3,3228.0,3,3283.0,2,3731.5,4
image_2023-07-24_19-39-04-705767_2.png,0.4155663655316192,0.0512710592875209,0.47955092221331197,0.7425837320574162,0.06715416901042794,0.7526673132880698,0.0023565980270203353,0.0044219429121572645,0.0023565980270203353,0.03072812291249165,0.023538107286010745,0.03161029243338169,388335,10,12782.5,4,685.0,1,1139.5,1,919.5,2
image_2023-07-24_19-41-44-756040_2.png,0.2945205479452055,0.04389994895354773,0.33076923076923076,0.14622641509433962,0.0475095785440613,0.14932562620423892,0.005995443462968144,0.00984284261294662,0.006001920614596671,7.210346847726487e-05,0.00014193246971368082,7.213662677110447e-05,27340,12,340795.0,3,95.5,1,321.0,1,1343.0,4
image_2023-07-24_19-39-25-629936_1.png,0.611996644295302,0.05154930572730806,0.9251743817374762,0.4288079470198676,0.045376502330144716,0.632015617374329,0.021136298039563954,0.01927984122483697,0.021771445559951516,0.0581523924406916,0.03134821718868538,0.061585138659711505,55226,10,26391.0,6,2093.0,2,1387.5,2,1714.0,6
image_2023-07-24_19-39-04-705767_1.png,0.7915129151291513,0.08847184986595175,0.9387308533916849,0.40777439024390244,0.05543754209626444,0.6532356532356532,0.0030310088718927,0.005748749451268444,0.0030310088718927,0.01278667637422643,0.014152250006295485,0.013236610297234915,392965,13,28659.0,8,950.5,1,846.5,1,704.5,4
image_2023-07-24_19-40-30-311483_1.png,0.48595575441213024,0.040142500744330255,0.6846836329675461,0.5994188861985472,0.04256694716787774,0.8660789252728799,0.17774701969013706,0.026482356736836153,0.23403880070546737,0.16797631249288236,0.020014451112158948,0.2647164393395549,28040,18,10428.5,9,8365.0,9,8271.5,10,7870.0,15
image_2023-07-24_19-40-03-820725_1.png,0.5086189413911986,0.032999565795186904,0.6514285714285715,0.4527208773018829,0.028868482161705723,0.6375291375291375,0.02510919755397479,0.010838531734488293,0.026839549650498905,0.028412195388482133,0.011415587765563343,0.030538834238731462,64495,10,59457.0,6,2987.5,7,3251.5,7,3394.5,15
image_2023-07-24_19-39-25-855174_1.png,0.16756570641570068,0.01233321647751511,0.2777777777777778,0.4843640196767393,0.02346033569468377,0.7805775764439411,0.4538435716683451,0.022988505747126436,0.7220293724966622,0.40232773442666314,0.02565043066921316,0.5349982412944073,3745,8,7101.5,8,4238.0,7,4544.0,7,2916.5,7
image_2023-07-24_19-38-25-953468_1.png,0.4557486844203476,0.035698895182897504,0.7772640739733478,0.5844795381219222,0.04293938959200095,0.8873420984789895,0.007890659975477263,0.012725057869365335,0.00789458292159597,0.2444708462803875,0.03250205036299019,0.32761788120024493,658501,13,7041.0,6,4830.5,8,3621.5,7,3571.0,13
image_2023-07-24_19-38-31-943988_1.png,0.23549974106680477,0.024448760424997145,0.3995168021084999,0.5808709882716611,0.04318292419162972,0.8624460043196545,0.12377411704377925,0.013045181862400692,0.2556938559322034,0.3835333464489475,0.026652448381815633,0.954467564259486,7552,8,5401.5,6,9052.5,8,8133.5,7,9413.0,11
image_2023-07-24_19-39-46-968968_1.png,0.20805951642901427,0.028756758609461624,0.3242512077294686,0.5342177493138152,0.05062226634126465,0.7649679025284947,0.05287556294526355,0.03102678499316726,0.0555253633662107,0.3845648604269294,0.04059206877426511,0.6061076604554866,86483,16,8821.5,9,7855.0,11,9064.5,11,8282.5,17
image_2023-07-24_19-39-09-660775_1.png,0.5421894218942189,0.060500418616780356,0.7259552042160737,0.6874625074985004,0.06347623795280824,0.9577935645633097,0.058781458137767646,0.02913288138597191,0.06429374663863492,0.41714806932198234,0.03851174018610265,0.9607843137254902,26125,11,1046.0,4,2740.5,6,3150.5,7,3041.5,8
image_2023-07-24_19-41-39-762521_1.png,0.43889427740058196,0.02796532917200995,0.7211155378486056,0.44075829383886256,0.028705475646644853,0.7003012048192772,0.020014295925661188,0.011972678886900944,0.02094405732057793,0.15281093987410463,0.020993931441692634,0.19560989163656572,31037,9,3456.5,4,1475.0,4,1048.5,3,1055.5,5
